id_venta,numero_linea,fecha_venta,id_cliente,id_producto,id_tienda,cantidad,precio_unitario,descuento,metodo_pago,canal,temporada,talla
V002391,1,2024-06-23,C01015,P0003,T004,1,176000.0,0.4,Tarjeta Crédito,Online,Temporada Regular,30
V000620,1,2024-12-25,C02620,P0008,T035,1,214000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,S
V000217,1,2025-03-26,C00178,P0010,T019,1,97000.0,0.15,Tarjeta Débito,Tienda Física,Temporada Regular,38
V002908,1,2023-10-30,C00423,P0012,T031,1,109000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,Xs
V002076,2,2023-12-13,C00782,P0001,T009,3,143000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,30
V003642,1,2023-04-24,C01659,P0011,T038,1,129000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,L
V001762,1,2024-12-05,C01734,P0011,T032,2,131000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,L
V000396,1,2024-08-07,C02568,P0007,T006,3,60000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,Xxl
V002357,1,2024-04-09,C01735,P0023,T002,3,74000.0,0.05,Tarjeta Débito,Tienda Física,Temporada Regular,M
V001660,3,2023-12-12,C01506,P0005,T012,2,112000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,S
V001903,1,2025-04-06,C02153,P0017,T001,1,147000.0,0.15,Tarjeta Crédito,Tienda Física,Black Friday,S
V001843,1,2025-11-26,C00863,P0022,T006,4,204000.0,0.0,Transferencia,Tienda Física,Día Del Padre,Xl
V002986,1,2023-08-04,C01240,P0019,T022,1,70000.0,0.0,Tarjeta Débito,Tienda Física,Temporada De Diciembre,L
V003208,1,2024-05-20,C00485,P0005,T043,2,110000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,M
V003407,3,2023-04-04,C00842,P0001,T017,4,138000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,34
V001015,2,2024-04-18,C02361,P0024,T018,4,226000.0,0.4,Tarjeta Crédito,Tienda Física,Temporada Regular,Xs
V000362,1,2024-11-24,C02571,P0016,T004,1,145000.0,0.1,Tarjeta Crédito,Online,Temporada Regular,34
V000566,1,2024-11-15,C01826,P0011,T023,2,132000.0,0.3,Tarjeta Débito,Online,Temporada Regular,Xs
V002937,1,2025-03-23,C01572,P0001,T006,3,145000.0,0.0,Transferencia,Online,Día Del Padre,32
V001568,1,2023-12-17,C00845,P0023,T026,3,76000.0,0.15,Tarjeta Crédito,Tienda Física,Temporada Regular,S
V000796,1,2025-08-27,C02682,P0023,T020,1,75000.0,0.2,Tarjeta Crédito,Tienda Física,Temporada Regular,L
V003611,1,2025-01-08,C02531,P0012,T018,2,108000.0,0.0,Efectivo,Tienda Física,Día De La Madre,L
V003607,1,2023-05-29,C01657,P0013,T031,1,58000.0,0.3,Tarjeta Crédito,Tienda Física,Temporada Regular,Xxl
V000917,1,2023-04-09,C01846,P0022,T021,1,193000.0,0.1,Tarjeta Débito,Tienda Física,Temporada Regular,L
V003356,2,2023-10-13,C00098,P0010,T001,1,94000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,30
V000803,1,2024-06-22,C01448,P0004,T004,1,171000.0,0.1,Transferencia,Tienda Física,Temporada Regular,38
V001512,1,2024-11-15,C02626,P0017,T015,1,141000.0,0.3,Tarjeta Débito,Tienda Física,Black Friday,M
V001337,1,2023-04-24,C02652,P0014,T004,3,133000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,34
V000600,1,2024-01-16,C02449,P0013,T024,2,56000.0,0.0,Efectivo,Tienda Física,Vacaciones,S
V003415,1,2025-01-04,C02540,P0002,T034,4,155000.0,0.0,Tarjeta Crédito,Tienda Física,Black Friday,S
V001743,1,2023-09-14,C00939,P0026,T023,1,131000.0,0.05,Tarjeta Crédito,Tienda Física,Vacaciones,Xxl
V000388,1,2023-06-05,C00862,P0011,T004,2,136000.0,0.2,Tarjeta Crédito,Tienda Física,Temporada Regular,S
V002427,1,2023-04-27,C01762,P0018,T005,1,74000.0,0.1,Efectivo,Tienda Física,Temporada Regular,Xs
V003608,1,2023-11-25,C00369,P0025,T001,3,139000.0,0.4,Transferencia,Tienda Física,Temporada De Diciembre,S
V000240,1,2025-01-06,C01069,P0003,T001,1,184000.0,0.0,Tarjeta Débito,Online,Temporada Regular,30
V001879,2,2023-04-10,C01785,P0009,T030,1,130000.0,0.2,Efectivo,Tienda Física,Regreso A Clases,Xs
V000892,1,2023-02-11,C02371,P0019,T020,4,73000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,Xs
V002490,2,2025-11-13,C00305,P0013,T022,2,54000.0,0.0,Tarjeta Débito,Tienda Física,Temporada De Diciembre,M
V000136,1,2025-06-08,C02403,P0026,T009,1,129000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,M
V003566,1,2024-06-04,C02315,P0002,T040,3,158000.0,0.3,Efectivo,Tienda Física,Temporada De Diciembre,S
V000381,3,2024-11-22,C00710,P0021,T015,4,120000.0,0.05,Tarjeta Débito,Tienda Física,Temporada Regular,Xs
V002409,2,2025-04-29,C02597,P0015,T017,2,167000.0,0.3,Tarjeta Crédito,Tienda Física,Temporada De Diciembre,38
V000584,2,2024-06-25,C02597,P0022,T004,1,197000.0,0.3,Tarjeta Crédito,Tienda Física,Temporada Regular,L
V002287,1,2024-09-14,C02637,P0003,T004,1,182000.0,0.0,Tarjeta Débito,Tienda Física,Regreso A Clases,30
V001757,1,2025-06-29,C00114,P0010,T004,1,96000.0,0.2,Tarjeta Crédito,Tienda Física,Día De La Madre,34
V001077,1,2025-08-11,C02724,P0007,T004,4,57000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,L
V001416,1,2023-08-01,C01258,P0013,T020,3,57000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,Xs
V003638,1,2023-03-03,C01226,P0015,T027,1,184000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,38
V001905,2,2023-06-07,C01763,P0017,T018,2,144000.0,0.2,Transferencia,Tienda Física,Temporada Regular,Xl
V000341,1,2023-05-24,C02702,P0011,T011,2,137000.0,0.15,Tarjeta Crédito,Tienda Física,Día De La Madre,Xxl
V002472,1,2025-05-26,C01192,P0009,T012,2,123000.0,0.0,Tarjeta Débito,Tienda Física,Black Friday,Xl
V000271,1,2024-02-08,C02287,P0024,T040,2,212000.0,0.0,Efectivo,Tienda Física,Temporada De Diciembre,S
V003770,2,2024-11-04,C02496,P0011,T005,2,130000.0,0.0,Tarjeta Débito,Tienda Física,Black Friday,Xs
V002575,1,2023-01-10,C02051,P0024,T005,1,219000.0,0.15,Tarjeta Débito,Tienda Física,Temporada De Diciembre,M
V001448,1,2023-07-22,C01947,P0014,T009,2,143000.0,0.1,Tarjeta Débito,Online,Temporada Regular,36
V000058,1,2023-01-24,C02695,P0023,T033,2,80000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,Xs
V002263,1,2023-01-05,C00714,P0009,T005,3,128000.0,0.0,Tarjeta Débito,Online,Día Del Padre,M
V002593,1,2024-02-04,C00764,P0025,T009,1,134000.0,0.3,Tarjeta Crédito,Tienda Física,Temporada Regular,Xxl
V003498,1,2024-04-13,C01801,P0026,T001,1,130000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,Xl
V001562,1,2024-03-25,C02641,P0004,T014,2,176000.0,0.0,Efectivo,Tienda Física,Temporada De Diciembre,40
V001935,2,2023-04-30,C01381,P0023,T027,2,79000.0,0.0,Efectivo,Online,Temporada Regular,M
V002013,2,2023-06-28,C00177,P0006,T014,2,57000.0,0.05,Tarjeta Débito,Tienda Física,Temporada De Diciembre,Xs
V002772,2,2025-04-10,C00897,P0004,T001,1,173000.0,0.4,Tarjeta Débito,Tienda Física,Temporada Regular,32
V001001,1,2025-05-23,C01160,P0006,T012,2,54000.0,0.0,Efectivo,Tienda Física,Día De La Madre,S
V002763,1,2025-04-02,C02003,P0008,T039,2,214000.0,0.0,Efectivo,Tienda Física,Temporada De Diciembre,M
V002083,2,2025-04-22,C00462,P0014,T012,1,135000.0,0.0,Efectivo,Tienda Física,Temporada De Diciembre,28
V003379,1,2024-10-28,C00104,P0013,T029,2,58000.0,0.3,Tarjeta Crédito,Tienda Física,Regreso A Clases,Xl
V002377,1,2025-09-23,C00397,P0022,T030,2,191000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,Xs
V001896,1,2024-10-09,C00995,P0021,T027,3,122000.0,0.05,Efectivo,Tienda Física,Temporada Regular,S
V000709,2,2024-02-22,C00690,P0004,T025,1,165000.0,0.0,Transferencia,Tienda Física,Temporada Regular,36
V003057,2,2024-12-03,C01381,P0021,T031,1,122000.0,0.15,Tarjeta Débito,Tienda Física,Temporada Regular,L
V000636,1,2023-12-06,C01520,P0023,T004,3,80000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada De Diciembre,L
V002742,2,2025-11-10,C02238,P0002,T031,3,160000.0,0.1,Efectivo,Tienda Física,Temporada Regular,L
V000727,1,2025-08-07,C00315,P0025,T032,1,138000.0,0.1,Efectivo,Tienda Física,Temporada Regular,Xs
V002774,2,2025-08-30,C00974,P0004,T013,1,169000.0,0.15,Tarjeta Débito,Tienda Física,Temporada Regular,38
V003613,2,2023-01-09,C02443,P0015,T002,3,174000.0,0.0,Tarjeta Débito,Tienda Física,Regreso A Clases,30
V001093,1,2025-02-27,C01224,P0025,T002,4,141000.0,0.0,Tarjeta Débito,Online,Regreso A Clases,Xl
V001139,1,2023-07-12,C01264,P0022,T009,1,209000.0,0.2,Transferencia,Tienda Física,Temporada Regular,S
V002697,1,2025-01-27,C01864,P0020,T004,1,81000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,M
V003736,1,2023-05-14,C01445,P0005,T018,2,114000.0,0.0,Tarjeta Débito,Online,Black Friday,Xxl
V003450,1,2024-04-20,C00160,P0018,T035,2,79000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,S
V000706,2,2025-08-24,C00539,P0004,T009,4,172000.0,0.0,Efectivo,Tienda Física,Temporada Regular,40
V001475,1,2023-08-26,C01780,P0005,T033,3,113000.0,0.0,Efectivo,Tienda Física,Temporada De Diciembre,S
V001298,2,2024-12-09,C02495,P0001,T013,2,144000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,28
V000064,1,2024-06-03,C01170,P0020,T017,2,77000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,L
V002800,2,2024-07-19,C00632,P0009,T043,4,130000.0,0.0,Efectivo,Online,Vacaciones,Xxl
V003692,1,2024-01-05,C02406,P0016,T008,4,135000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,38
V003094,2,2025-06-20,C01121,P0023,T003,3,80000.0,0.0,Efectivo,Tienda Física,Temporada Regular,M
V000219,1,2023-10-12,C02466,P0006,T019,1,54000.0,0.1,Transferencia,Tienda Física,Día Del Padre,L
V003754,2,2023-11-07,C00851,P0001,T023,1,140000.0,0.0,Transferencia,Tienda Física,Temporada Regular,40
V001703,2,2025-04-08,C00920,P0020,T009,3,80000.0,0.0,Transferencia,Tienda Física,Día Del Padre,Xxl
V000682,1,2024-03-24,C02541,P0015,T009,1,168000.0,0.0,Tarjeta Crédito,Tienda Física,Vacaciones,40
V002829,1,2024-12-05,C00961,P0008,T004,2,221000.0,0.0,Tarjeta Crédito,Tienda Física,Vacaciones,Xl
V002875,1,2023-05-11,C02611,P0004,T016,2,178000.0,0.15,Transferencia,Tienda Física,Temporada De Diciembre,28
V002693,1,2024-11-01,C02149,P0023,T019,3,77000.0,0.15,Tarjeta Crédito,Tienda Física,Temporada Regular,Xl
V003552,1,2024-07-23,C00007,P0025,T025,2,136000.0,0.0,Efectivo,Tienda Física,Temporada Regular,Xs
V003538,1,2023-01-14,C00940,P0022,T028,1,198000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,M
V001309,2,2023-06-27,C02325,P0020,T027,4,78000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,Xs
V002375,1,2024-12-11,C02489,P0013,T015,1,58000.0,0.1,Tarjeta Crédito,Tienda Física,Día De La Madre,Xxl
V002551,3,2025-04-15,C01299,P0004,T017,4,172000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,28
V001670,3,2023-09-17,C00047,P0018,T005,1,74000.0,0.15,Efectivo,Tienda Física,Temporada Regular,Xxl
V002003,1,2024-11-03,C01445,P0016,T035,4,134000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,40
V002570,1,2025-01-10,C01294,P0013,T032,2,56000.0,0.0,Tarjeta Crédito,Tienda Física,Black Friday,M
V002750,1,2025-02-28,C01817,P0004,T039,2,168000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,38
V001522,2,2023-02-28,C02796,P0014,T021,2,139000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,36
V002358,1,2024-02-04,C02508,P0016,T013,2,145000.0,0.1,Tarjeta Crédito,Tienda Física,Regreso A Clases,40
V002615,1,2024-02-18,C01266,P0022,T023,1,207000.0,0.0,Efectivo,Tienda Física,Temporada Regular,Xs
V001564,2,2025-05-24,C01937,P0023,T031,1,80000.0,0.0,Tarjeta Débito,Tienda Física,Black Friday,Xxl
V002271,2,2023-11-22,C01591,P0007,T023,3,60000.0,0.1,Tarjeta Débito,Tienda Física,Temporada Regular,S
V002370,3,2025-01-03,C02589,P0003,T009,1,174000.0,0.0,Efectivo,Tienda Física,Regreso A Clases,36
V002950,3,2024-03-02,C01831,P0007,T004,1,59000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,Xxl
V000900,2,2024-05-04,C02104,P0023,T013,2,77000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,Xs
V003503,1,2024-04-19,C00285,P0015,T036,2,178000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,40
V000604,1,2025-08-24,C01847,P0016,T030,3,144000.0,0.1,Tarjeta Crédito,Tienda Física,Temporada Regular,30
V001412,2,2025-05-28,C02402,P0008,T031,4,209000.0,0.0,Transferencia,Tienda Física,Vacaciones,L
V003614,2,2024-11-16,C00433,P0010,T031,1,95000.0,0.05,Tarjeta Crédito,Tienda Física,Temporada Regular,32
V000802,1,2025-01-10,C02029,P0007,T035,3,58000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,L
V002728,2,2025-12-27,C02743,P0020,T012,1,77000.0,0.0,Efectivo,Tienda Física,Temporada Regular,L
V003666,2,2023-06-20,C00462,P0003,T007,1,174000.0,0.0,Transferencia,Tienda Física,Temporada Regular,40
V001575,1,2024-01-15,C01405,P0017,T042,1,153000.0,0.0,Efectivo,Tienda Física,Temporada Regular,M
V001309,1,2023-06-27,C02325,P0024,T027,2,211000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,Xl
V003667,2,2023-02-26,C01746,P0023,T008,2,74000.0,0.3,Tarjeta Crédito,Tienda Física,Temporada Regular,Xl
V000998,1,2023-10-07,C01960,P0002,T037,1,153000.0,0.0,Efectivo,Tienda Física,Temporada De Diciembre,Xs
V003734,1,2023-06-06,C02244,P0009,T008,2,131000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,L
V002631,1,2023-05-06,C00199,P0015,T041,1,171000.0,0.0,Tarjeta Débito,Tienda Física,Día De La Madre,36
V001940,2,2023-05-13,C01911,P0021,T035,2,126000.0,0.0,Tarjeta Débito,Tienda Física,Regreso A Clases,S
V001687,2,2025-07-27,C00397,P0024,T004,2,216000.0,0.0,Efectivo,Online,Temporada Regular,S
V001187,1,2024-03-18,C01511,P0021,T038,2,120000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,L
V001927,1,2023-06-02,C00649,P0017,T029,2,144000.0,0.05,Tarjeta Débito,Tienda Física,Temporada Regular,Xxl
V003283,2,2024-09-22,C01845,P0011,T002,4,139000.0,0.0,Efectivo,Tienda Física,Temporada De Diciembre,Xs
V000359,1,2025-10-28,C00448,P0021,T023,1,121000.0,0.0,Tarjeta Débito,Tienda Física,Black Friday,S
V003223,2,2025-08-08,C02252,P0010,T019,1,92000.0,0.2,Tarjeta Débito,Tienda Física,Temporada Regular,38
V001304,3,2025-10-03,C02522,P0009,T004,1,128000.0,0.2,Tarjeta Crédito,Tienda Física,Temporada Regular,L
V000334,1,2025-03-11,C01214,P0019,T007,4,72000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,Xs
V000506,2,2025-06-19,C00391,P0001,T022,1,146000.0,0.1,Efectivo,Tienda Física,Temporada Regular,30
V002786,1,2025-09-27,C01517,P0019,T038,1,69000.0,0.1,Efectivo,Tienda Física,Temporada Regular,Xs
V003616,1,2023-11-02,C02686,P0013,T009,2,56000.0,0.1,Tarjeta Crédito,Tienda Física,Vacaciones,M
V001491,2,2025-09-10,C02176,P0019,T013,1,72000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,L
V003381,1,2025-08-03,C00477,P0007,T037,1,63000.0,0.0,Tarjeta Débito,Online,Temporada Regular,L
V000612,3,2024-07-25,C00425,P0013,T019,1,54000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,L
V002214,1,2025-11-03,C00310,P0021,T009,2,116000.0,0.0,Tarjeta Crédito,Tienda Física,Black Friday,S
V003785,1,2023-04-13,C00367,P0001,T005,1,138000.0,0.0,Tarjeta Débito,Tienda Física,Temporada De Diciembre,40
V003137,1,2025-06-17,C01686,P0026,T013,4,141000.0,0.3,Tarjeta Débito,Online,Temporada De Diciembre,M
V001821,2,2024-06-18,C01076,P0013,T004,1,58000.0,0.3,Tarjeta Crédito,Tienda Física,Temporada Regular,M
V000413,1,2023-05-16,C01708,P0023,T043,3,75000.0,0.05,Transferencia,Online,Temporada Regular,Xs
V003682,1,2023-07-11,C01713,P0012,T039,1,109000.0,0.2,Tarjeta Débito,Tienda Física,Vacaciones,Xl
V001048,1,2023-01-11,C02032,P0003,T022,1,182000.0,0.0,Tarjeta Crédito,Tienda Física,Black Friday,36
V000910,1,2025-05-14,C01314,P0018,T006,1,74000.0,0.05,Efectivo,Tienda Física,Vacaciones,L
V003130,1,2025-04-17,C01459,P0012,T018,3,112000.0,0.0,Tarjeta Crédito,Online,Día De La Madre,Xl
V001000,1,2024-11-10,C01335,P0003,T036,3,183000.0,0.0,Tarjeta Débito,Online,Temporada Regular,40
V002201,1,2023-07-12,C02352,P0004,T011,1,171000.0,0.1,Efectivo,Online,Vacaciones,40
V003626,2,2023-10-04,C01456,P0001,T039,2,146000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,32
V000960,2,2024-08-17,C02181,P0008,T004,2,222000.0,0.0,Tarjeta Débito,Online,Día Del Padre,L
V001655,2,2023-04-24,C01634,P0022,T038,1,206000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada De Diciembre,Xxl
V001152,2,2025-10-08,C00409,P0006,T025,4,58000.0,0.0,Transferencia,Tienda Física,Temporada De Diciembre,S
V001411,1,2023-01-20,C00395,P0012,T018,1,110000.0,0.0,Tarjeta Débito,Tienda Física,Regreso A Clases,Xl
V001893,1,2024-07-08,C02425,P0021,T032,2,123000.0,0.0,Transferencia,Tienda Física,Temporada De Diciembre,Xl
V003057,1,2024-12-03,C01381,P0009,T031,1,133000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,Xs
V003241,1,2025-01-21,C02306,P0013,T009,3,55000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,Xs
V001160,3,2024-09-13,C02175,P0022,T004,1,201000.0,0.0,Tarjeta Crédito,Online,Temporada Regular,S
V002480,1,2023-11-09,C00089,P0023,T020,4,75000.0,0.2,Efectivo,Tienda Física,Vacaciones,Xl
V000812,2,2023-03-15,C02665,P0019,T032,1,75000.0,0.0,Transferencia,Tienda Física,Temporada Regular,Xs
V002072,1,2025-12-12,C01426,P0002,T035,2,154000.0,0.0,Efectivo,Tienda Física,Temporada Regular,M
V002619,1,2023-02-05,C00108,P0006,T021,2,57000.0,0.05,Tarjeta Débito,Tienda Física,Temporada Regular,Xl
V000988,1,2023-12-03,C02466,P0011,T036,1,128000.0,0.1,Transferencia,Tienda Física,Temporada Regular,S
V003501,2,2024-02-13,C02045,P0018,T007,2,78000.0,0.0,Transferencia,Tienda Física,Black Friday,M
V001458,1,2024-01-27,C00035,P0001,T004,1,141000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,36
V000868,2,2023-10-18,C02097,P0003,T042,3,171000.0,0.0,Efectivo,Tienda Física,Temporada Regular,28
V002610,3,2024-07-25,C01481,P0025,T008,1,139000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,L
V000885,2,2024-10-04,C01602,P0010,T004,2,92000.0,0.0,Transferencia,Tienda Física,Temporada Regular,40
V000384,1,2025-06-19,C02335,P0012,T011,1,105000.0,0.0,Tarjeta Débito,Tienda Física,Black Friday,Xl
V003151,1,2024-01-11,C02200,P0008,T042,1,216000.0,0.0,Tarjeta Crédito,Tienda Física,Vacaciones,S
V000735,1,2024-09-27,C02308,P0015,T039,3,176000.0,0.15,Efectivo,Tienda Física,Día De La Madre,32
V000781,1,2025-04-23,C00466,P0018,T004,2,78000.0,0.0,Tarjeta Débito,Tienda Física,Regreso A Clases,Xxl
V002027,1,2023-08-07,C01042,P0005,T038,1,118000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,Xl
V002050,3,2023-10-30,C01309,P0015,T023,2,184000.0,0.2,Efectivo,Online,Black Friday,34
V000178,1,2023-03-17,C00405,P0021,T006,2,118000.0,0.0,Tarjeta Crédito,Tienda Física,Black Friday,M
V000137,2,2025-11-23,C01181,P0002,T004,1,159000.0,0.1,Tarjeta Crédito,Online,Temporada Regular,M
V000531,1,2024-08-31,C01396,P0016,T001,4,145000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,40
V000792,1,2023-05-07,C01843,P0008,T031,3,208000.0,0.2,Tarjeta Débito,Tienda Física,Temporada Regular,M
V000068,1,2025-04-27,C01479,P0026,T004,2,133000.0,0.0,Tarjeta Débito,Online,Temporada Regular,M
V003251,1,2024-05-09,C01769,P0018,T024,2,73000.0,0.0,Efectivo,Tienda Física,Temporada Regular,M
V002669,2,2025-10-22,C02635,P0007,T007,1,60000.0,0.0,Tarjeta Crédito,Online,Temporada Regular,Xxl
V001538,2,2025-05-23,C00195,P0001,T004,1,148000.0,0.0,Efectivo,Online,Temporada Regular,36
V003189,2,2025-03-05,C01941,P0006,T031,1,54000.0,0.0,Efectivo,Tienda Física,Temporada Regular,S
V001777,2,2025-03-08,C00932,P0012,T009,1,108000.0,0.0,Tarjeta Crédito,Tienda Física,Black Friday,S
V000133,2,2024-09-01,C01169,P0010,T004,2,91000.0,0.1,Tarjeta Débito,Tienda Física,Black Friday,38
V002971,2,2025-02-23,C00793,P0004,T004,1,174000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,36
V002932,1,2023-01-18,C01122,P0024,T035,1,214000.0,0.0,Tarjeta Débito,Online,Temporada Regular,Xxl
V001929,1,2025-12-31,C01290,P0003,T004,1,176000.0,0.0,Transferencia,Tienda Física,Temporada Regular,38
V000291,1,2024-04-04,C01132,P0019,T009,2,74000.0,0.0,Efectivo,Tienda Física,Black Friday,Xs
V003460,1,2024-01-10,C01988,P0013,T009,4,57000.0,0.0,Tarjeta Crédito,Tienda Física,Vacaciones,S
V002730,1,2025-01-07,C02056,P0019,T021,3,75000.0,0.2,Tarjeta Débito,Online,Temporada Regular,Xs
V001839,1,2024-06-10,C00533,P0022,T031,4,209000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,S
V003326,1,2024-12-08,C01168,P0026,T004,2,130000.0,0.0,Transferencia,Tienda Física,Día Del Padre,L
V001257,1,2024-02-19,C00457,P0006,T039,2,56000.0,0.15,Efectivo,Tienda Física,Regreso A Clases,Xxl
V002059,1,2023-12-12,C02751,P0014,T024,1,137000.0,0.0,Tarjeta Crédito,Tienda Física,Black Friday,34
V002811,2,2024-09-10,C02283,P0025,T026,3,137000.0,0.4,Tarjeta Débito,Tienda Física,Temporada Regular,M
V002746,1,2024-10-03,C01128,P0001,T022,1,149000.0,0.2,Tarjeta Crédito,Tienda Física,Día De La Madre,32
V001136,2,2024-04-29,C00409,P0018,T016,1,72000.0,0.0,Efectivo,Online,Temporada Regular,Xl
V000875,3,2025-11-30,C02160,P0019,T041,2,75000.0,0.0,Efectivo,Tienda Física,Temporada Regular,M
V001818,2,2024-08-14,C01498,P0013,T041,1,55000.0,0.0,Transferencia,Tienda Física,Temporada Regular,L
V001107,1,2024-02-14,C02101,P0004,T004,2,174000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,30
V002740,2,2024-12-21,C02239,P0026,T004,3,131000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada De Diciembre,L
V003199,3,2025-03-25,C01058,P0025,T004,3,136000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,S
V001111,1,2025-07-17,C00966,P0012,T013,1,107000.0,0.0,Tarjeta Crédito,Online,Temporada Regular,L
V001181,1,2025-09-15,C02117,P0015,T004,2,179000.0,0.2,Efectivo,Tienda Física,Temporada Regular,38
V001024,1,2024-05-31,C02344,P0006,T009,1,58000.0,0.0,Tarjeta Débito,Online,Temporada Regular,Xxl
V001376,1,2023-02-26,C01537,P0020,T004,1,76000.0,0.0,Efectivo,Tienda Física,Temporada Regular,S
V003564,1,2025-07-09,C00949,P0015,T043,1,176000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,38
